kepid,mass,radius,teff,bp_rp,rrmscdpp04p5
11091846,0.817,0.6899071,5117.9053,1.0609283,183.107
11091965,0.925,1.1675644,5664.65,0.8571596,37.697
11092105,0.887,0.76071036,5394.25,0.96395206,87.471
11092203,0.811,1.1590433,4970.468,1.1038685,131.137
11092224,0.85,0.69715506,4943.355,1.2344294,243.737
11100569,1.101,1.067886,5394.6665,0.9528227,278.744
11100573,0.8,0.8964738,4974.72,1.111681,223.896
11100657,0.928,0.8719072,4988,1.1213627,345.838
11100689,1.038,1.1387509,5480.72,0.9028301,196.694
11121214,0.826,0.83827895,5035.63,1.0734301,258.586
11121345,0.914,0.94413054,5405,0.95172024,203.21
11121401,1.038,0.89863676,5780.5,0.86508083,157.726
11126785,1.089,1.4625624,6329,0.6942158,48.794
11126886,1.024,1.4300914,5624.61,0.877265,66.308
11126912,0.978,1.1022376,5132.1777,1.0296879,88.228
11126914,1.058,1.0114087,5442,0.9232435,192.449
11126936,0.827,1.3672892,5516,0.89958763,101.538
11127052,0.842,0.7728758,4899.94,1.2283211,157.201
11127059,1.11,1.378063,5947.6665,0.77772427,90.536
11133840,1.072,0.95208585,5688.3335,0.87201405,144.502
11133844,0.727,0.58939546,4863.4624,1.3848972,259.113
11133857,0.906,0.9328787,4985.3335,1.119936,277.048
11133859,0.821,0.99157345,5044,1.1011667,269.733
11133917,0.846,1.0252903,5439.6665,0.9147663,59.694
11134002,0.931,0.81581825,5348,0.990427,173.474
11134030,1.068,0.9816975,5891,0.86868095,124.332
11134051,0.971,1.1718642,5733,0.85468197,107.978
11137198,1.01,0.95980996,5375,0.9374409,189.152
11137232,1.084,1.1739651,5733.5,0.89497757,194.436
11137289,0.956,0.99109006,5363.25,0.960639,136.46
11137302,0.987,1.3551525,5787,0.8146744,71.414
11137355,0.963,0.8110689,5098.1235,1.1079178,135.521
11141391,0.623,0.59497464,4237,1.6303377,86.251
11143330,0.963,1.2747117,5412.25,0.92381,112.482
11143381,1.012,1.3991815,5439,0.9307966,142.47
11143501,1.157,1.4563657,6197,0.7296419,120.98
11143573,1.24,1.2043815,5902,0.7767143,178.161
11015241,0.869,0.7536885,5323,0.990674,115.201
11015323,0.888,0.9621647,5478.3335,0.8980808,86.342
11015324,1.354,1.1629846,5756,0.84917927,48.96
11015351,0.919,0.7908367,5311,1.0083323,246.783
11016473,0.865,1.1465404,5365,0.96320915,196.579
11016503,0.897,1.0394803,5744.5,0.8644552,77.859
11016546,1.274,0.9851937,5884,0.7876692,56.499
11020631,0.631,0.682849,4293,1.5840311,155.601
11020662,0.935,0.8570006,5389,0.95512104,60.739
11020668,0.708,0.8384334,5016.5,1.1547327,135.035
11020693,0.954,0.61036366,4933.5,1.3299217,82.501
11020702,0.843,0.66403294,5002.68,1.3287544,176.991
11020725,0.817,0.7889453,4977,1.125184,224.476
11020747,0.974,0.8503696,5766,0.8347893,106.285
11020789,0.904,0.9912526,5094.5,1.0413685,203.482
11020795,0.746,0.64597094,5062.25,1.1520281,188.268
11020799,1.063,1.2027658,5780.965,0.86628914,174.897
11028128,1.001,1.2824562,5772.3335,0.86070347,58.606
11028146,1.213,1.3635811,5494,0.8875513,140.042
11028159,0.977,1.0881587,5402.6665,0.9515667,164.31
11028172,0.934,1.3560156,5431,0.92061615,92.426
11028193,1.002,1.1588984,5827,0.8270931,49.583
11028245,1.086,0.9433125,5741,0.860857,117.859
11028263,1.011,0.91737944,5362.5,0.9714155,137.4
11032457,1.048,1.4961853,5761,0.84422684,91.857
11032550,0.855,0.93674403,5058.3203,1.0400639,140.429
11032573,0.767,0.7829232,4309,1.5676718,206.877
11038129,0.965,1.0899256,5444.09,0.9655161,91.633
11038230,0.879,0.99796426,5739,0.86919594,89.169
11038284,0.809,0.79262555,5131.2275,1.0314322,81.259
11038309,1.047,0.9383291,5363.4595,0.9466896,174.608
11045844,0.903,1.0450748,5344.6665,0.9840059,275.244
11045856,1.004,1.0684351,5395,0.9461355,153.441
11045872,0.961,1.0084203,5062.5127,1.0778189,186.509
11071518,1.083,1.009636,5464.75,0.9296484,168.992
11072016,1.104,1.4835978,5472.5,0.9096832,98.673
11072035,1.114,1.1459621,5587.128,0.88659763,197.397
11072054,1.053,1.0909101,5474,0.91176987,159.424
11075616,0.766,0.81462675,5094.9136,1.0694923,199.469
11075624,0.97,1.4060314,5905.5,0.75344086,50.709
11075625,1.025,1.0533233,5845,0.8167944,56.543
11075708,0.73,0.75773627,4944,1.10324,97.191
11075720,0.741,0.61374044,4950,1.2966795,176.736
11075737,0.899,0.9639462,5756.3335,0.8399849,45.708
11075759,0.948,1.3942195,5962,0.79262257,96.402
11075788,0.793,0.7974235,4941.6333,1.157896,227.446
11075796,0.938,1.3793354,5773.45,0.88544846,129.618
11082428,0.965,1.0913838,5223.5,0.9414711,153.923
11082527,0.822,0.8790372,5134.6797,1.0444107,192.948
11082570,0.878,0.8011405,5112,1.0629387,79.532
11082576,0.953,0.92148435,5476.3335,0.925766,65.34
11082591,0.874,0.94917506,5063,1.1061935,146.877
11082612,0.961,1.0409461,5471,0.90206337,104.351
11086542,1.337,1.3876526,6101.3267,0.73725414,37.103
11086551,0.897,0.8657773,5311,1.010725,172.989
11086570,0.825,0.74724627,5255.3335,1.0258026,148.961
11086581,1.027,1.3343354,6417.25,0.6896105,46.36
11086601,1.033,1.0730091,5476.5,0.9030647,129.159
11092269,1.188,1.2771168,5596,0.8869934,161.214
11092314,1.386,1.316691,6420,0.652565,23.319
11092351,0.814,1.1666597,4971.3335,1.1224403,186.227
11092432,0.741,0.56306285,4861.44,1.4001637,173.927
11092463,0.914,0.93890053,4996.47,1.0922976,225.601
11092489,1.05,1.0815067,5375,0.94460297,166.827
11092496,0.98,1.1803488,5277.125,1.0273199,160.691
11092572,1,1.186529,5473.277,0.8887787,50.414
11121412,0.947,0.8543903,4996.6665,1.1396904,263.977
11121466,1.344,1.4514387,5792.6665,0.8294916,48.416
11121505,0.706,0.5973149,4910.75,1.3582468,105.057
11121557,0.874,1.1621305,5495.5405,0.89929295,189.623
11121604,0.901,0.8871915,5087.737,1.0244532,263.859
11121673,0.809,0.86682355,5327,1.0108767,134.864
11121713,0.621,0.5970668,4394.2534,1.6024609,239.996
11121752,0.995,1.278914,5945,0.75646496,73.289
11127102,0.769,0.58317995,4932.1396,1.3353662,259.845
11127185,0.888,0.81665576,5315.04,0.99685,174.692
11127209,0.867,0.8453021,5125.88,1.0630302,155.689
11127216,0.813,0.75445265,5275.3667,1.0227766,151.679
11127229,0.775,0.7046398,4946.6665,1.2217531,139.083
11134089,0.937,0.91693336,5089.135,1.0773468,210.702
11134094,0.94,0.98368126,5755,0.85602,37.836
11134107,0.987,1.0851253,5725,0.87913704,66.841
11134131,0.959,1.1369469,5371.3335,0.9682617,142.181
11134150,1.24,1.6822761,6427,0.672205,74.081
11134171,0.81,0.80017847,4952.2676,1.1550722,90.102
11134176,0.788,0.805037,4856.665,1.2623091,227.094
11134195,1.038,1.2236524,5849,0.8206148,58.941
11137377,1.748,1.3999002,7319.75,0.53931713,167.277
11137433,1.118,1.0370078,5778.3335,0.86945534,129.741
11137471,0.668,0.5166058,4279.5576,1.6426582,227.096
11137479,0.971,1.3429327,5455,0.9085932,89.352
11137544,0.722,0.689203,5027.2974,1.2664471,165.234
11143577,0.813,0.67988366,4854.54,1.274497,207.405
11143592,1.132,1.3024181,5851.4575,0.886281,214.808
11143612,1.07,1.3087598,5740.6665,0.88106155,144.872
11143616,0.761,0.65418136,4410.8447,1.4387932,200.509
11143666,1.232,1.215749,5817.5,0.786602,103.887
11143694,0.957,0.8520231,5668.5576,0.9360399,268.39
11143744,1.211,1.2142924,5745,0.8716545,114.001
11143784,1.032,1.0895457,5835.5,0.8182535,61.593
11016687,1.127,1.2492186,5822,0.81650066,59.835
11016918,0.517,0.62801635,4330.5,1.558075,93.369
11017016,1.01,1.1298971,5436.6665,0.91504765,127.872
11017094,0.718,1.0741746,5044.2,1.0741539,107.846
11017134,1.065,0.8384914,5371.75,0.945961,257.113
11020858,1.153,1.0487124,5427,0.93528366,217.116
11020860,1.05,0.97785723,5458.3335,0.92282486,166.291
11020870,1.169,1.3941013,5756.5,0.85981464,167.382
11020891,0.949,0.85719717,5101.4976,1.0454168,182.63
11020912,0.929,1.3874384,5919.75,0.79094887,43.891
11020915,1.163,1.3481764,5446.75,0.91603184,184.624
11020980,0.922,0.87566406,5373,0.97381306,126.145
11021069,0.912,0.8729639,5374.25,0.9698553,242.58
11028299,1.075,1.0654987,5659.81,0.891037,136.646
11028338,0.823,0.84912974,5342.3335,1.0030746,154.499
11028355,1.095,1.2487718,5942.25,0.78009796,84.43
11028375,0.957,1.4413948,6294.4624,0.7226095,50.578
11028411,0.911,0.82635236,5358,0.9802513,146.803
11028418,0.991,1.2482727,5324,0.9866047,172.971
11028426,1.012,1.5200148,5762,0.85707855,118.109
11032691,1.105,1.2521869,5811.3335,0.8242607,161.118
11032748,0.961,0.7998654,5558.035,0.8964758,100.129
11032780,1.008,1.1878979,5520.07,0.88517666,93.237
11032800,1.023,1.2611392,5642.2676,0.89240646,134.67
11032805,1.008,0.95526576,5951,0.78216076,81.556
11032812,1.057,1.1169329,5917.6665,0.7818823,159.062
11032823,1,1.0850539,5356,0.9744444,67.369
11032850,1.07,1.0275294,5601,0.8923893,171.545
11038336,0.963,1.0118854,5365,0.9626045,191.698
11038366,1.028,1.260839,5421.5,0.93777275,100.207
11038403,0.768,0.6877506,4605.407,1.4489298,264.126
11038404,0.802,0.7026053,5113.5,1.2366686,224.845
11038497,0.977,1.1489967,5390.3335,0.95781326,127.463
11046021,0.99,1.4597203,5645.3433,0.87955284,253.653
11046025,0.76,0.704363,4880.96,1.2138548,127.389
11046052,0.981,1.1098136,5824.455,0.8261423,216.156
11046145,0.915,1.5211288,5405,0.9031782,131.006
11072072,0.82,1.0325757,5116.9937,1.0397043,235.386
11072129,1,0.72519296,5364.5,0.96643543,239.304
11072189,1.079,1.0082328,5818.5,0.82569885,73.91
11072206,0.975,1.5016569,5789.3335,0.8389816,97.691
11072219,1.502,1.2869695,7123,0.5692053,85.043
11072292,0.994,0.92601776,5416.75,0.9334793,122.876
11072330,0.953,0.8970369,5130.9165,1.0342607,221.185
11075871,1.169,1.2694361,6264,0.7160473,56.709
11075987,0.647,0.7067168,4905.26,1.2314997,201.954
11076069,0.942,0.8949458,5931.8374,0.86154366,78.669
11076176,0.807,1.1545368,4977.6665,1.1262522,1961.144
11082639,1.049,1.0813482,5727,0.8874054,110.753
11082696,1,1.0986621,5764.25,0.83496284,37.437
11082722,0.901,0.79572445,4852,1.235858,258.103
11082733,0.959,0.91038346,5468,0.92504215,115.068
11086711,1.143,1.2764752,5791,0.8350954,130.389
11086712,1.556,2.184894,6921,0.5582714,73.373
11086743,1.251,1.2126199,6337,0.69230366,72.039
11086766,0.875,0.784538,4977,1.1442957,185.522
11086769,0.949,1.1095821,5332,0.9804888,131.693
11086819,1.063,1.3481596,5772,0.8626404,127.466
11086821,0.996,1.3487494,5780,0.8161011,32.786
11092646,1.136,1.2911001,6086.25,0.7655163,159.397
11092650,1.053,1.1649585,5385.3335,0.9510374,169.929
11092720,1.264,1.068799,6142,0.73789215,62.292
11092738,1.02,1.0582931,5418.6665,0.9261894,210.929
11092794,0.852,0.7360514,5049.09,1.0759096,223.756
11121789,0.768,0.792176,4938,1.1502295,167.336
11121839,1.135,1.1462951,5815.75,0.82543945,202.472
11121847,0.904,0.81138206,5311,0.9904413,101.725
11121880,1.019,0.9436386,5339,1.0012836,141.499
11121967,1.051,1.0007329,5678.3105,0.89006615,225.157
11121985,0.748,0.59207445,4913,1.3801537,292.359
11127318,1.099,1.3307508,5864.6665,0.8019285,144.048
11127335,1.231,1.2875143,6317.3335,0.70077324,60.797
11127377,1.021,1.1217194,6186.154,0.7833071,47.353
11127436,0.996,0.9730863,5362,0.96609974,207.249
11127465,0.974,1.0744576,5214.66,1.0184565,82.693
11127479,1.168,1.4652348,5763.1924,0.7986059,25.09
11127484,0.916,0.9562034,5405,0.9328098,185.786
11134208,1.068,1.4104726,5766.75,0.86360073,134.319
11134350,0.942,0.86264676,5361.5,0.9850693,71.114
11134368,1.117,1.3230742,5994,0.741025,62.631
11134395,0.724,0.77231663,4418.25,1.4613485,187.587
11134412,0.924,0.96518964,5036.92,1.0544205,90.461
11137646,0.994,1.4259375,5478.25,0.89398956,60.31
11137708,1.005,1.4221964,5282.303,0.9300451,207.66
11137738,0.833,0.7638027,5044,1.0997,137.31
11137856,0.886,1.195571,5442,0.915081,91.308
11137879,0.904,0.80449784,5047.1323,1.1012373,189.275
11137895,0.923,1.26213,5577.27,0.8979826,170.175
11137913,1.184,1.5211756,5863.3335,0.8018074,50.463
11143944,0.878,1.0315901,5417.363,0.90632915,78.644
11143965,0.987,1.3668264,5584.5,0.8905506,100.267
11143971,1.182,1.4591914,6252.6665,0.7384901,68.579
11143972,0.744,0.99609226,4897.686,1.0937281,193.587
11144047,0.907,0.9194144,5132.31,1.0334339,76.841
11144072,0.96,0.9382505,5245,1.0136356,156.558
11144185,1.096,1.1527156,5562.8706,0.88234425,164.972
11017181,0.745,0.74373347,5327.6665,1.0077848,102.588
11017190,0.809,0.83816165,5003.6665,1.105957,224.872
11017250,0.753,0.8745548,5094.71,1.0475073,175.144
11017302,0.785,1.0668051,5332,0.9810467,242.551
11017320,0.967,1.3660897,5763,0.84479237,70.06
11017334,0.548,0.65617114,4893.6665,1.3844004,45.817
11021080,0.937,1.4462721,5396.75,0.9021759,175.038
11021087,1.131,1.2658427,5440,0.91663647,139.612
11021139,0.713,0.63024986,4731.3335,1.4011087,257.489
11021197,1.012,1.029857,5041.115,1.0476713,119.597
11021198,0.782,0.90794796,5572.283,0.9257059,45.033
11021220,0.936,1.1070075,5216.55,1.0187988,85.949
11021252,1.066,1.2478311,6131,0.79339314,259.169
11021313,0.89,1.2670177,5460,0.9236431,103.174
11021377,0.984,1.0733819,5357,0.9777498,126.018
11028488,1,1.1711185,5816,0.81722355,94.216
11028600,1.036,1.1786798,6027,0.76627445,102.285
11028665,1.012,1.4307027,6055,0.72452354,29.828
11028683,1.063,0.9548904,5410.5,0.93040085,161.118
11028704,0.938,1.0161847,5314,1.0044928,126.151
11028761,1.016,1.1210171,5395.3335,0.99573135,191.293
11028812,0.864,0.72099364,5334.12,1.0752649,65.091
11032884,0.773,0.94979334,5360,0.9638386,125.933
11032898,0.977,1.0726107,5812,0.81987476,135.477
11032944,0.967,0.8858025,5903,0.8149538,57.751
11032961,0.788,0.9231748,5058,1.102335,89.211
11032988,1,0.93325543,5480.29,0.89606476,96.965
11033016,0.789,0.8386129,5354,0.990962,99.695
11033086,0.843,0.78902674,4996,1.120471,147.386
11033093,0.933,0.9278066,5819.6665,0.82321453,91.971
11033154,0.938,1.1595123,5529.027,0.900053,115.026
11033167,1.04,1.2880001,5408,0.9299135,147.214
11038851,0.948,1.5444106,5758,0.8221569,22.339
11042201,1.058,1.2823715,5370,0.9668875,164.54
11042241,1.241,1.7206985,6374,0.6773577,79.596
11042329,1.092,1.4112508,5596,0.88652515,155.549
11046216,1.123,1.0058843,5413,0.93338203,48.806
11046314,1.357,1.5894892,5890,0.7998419,75.393
11046341,0.799,0.8681349,5368.6665,0.980834,100.28
11046425,1.014,1.0735906,5470.72,0.8996382,156.31
11046458,1.012,1.1679059,5101.895,1.0364923,113.767
11072353,0.952,1.1183048,5609.2676,0.8894367,101.056
11072382,0.786,0.69979787,4911.75,1.2302055,229.748
11072394,0.59,0.7402525,4955.6665,1.1362324,123.026
11072418,0.743,0.6455567,4887,1.1940126,214.846
11072464,0.717,0.72555494,4328.3335,1.5721245,242.652
11072471,1.012,1.3624289,5803.25,0.78574467,134.484
11072481,0.651,0.87301576,4441,1.4640522,202.213
11072519,1.042,1.3837847,5453,0.9214325,45.951
11076199,0.955,1.0748674,5268.13,1.0325861,82.99
11076275,1.047,1.0735345,5948,0.7930584,61.303
11076276,1.077,1.4093442,5467,0.9056549,133.217
11076284,0.938,0.7663696,5296,1.0136185,200.081
11076333,0.998,1.3770189,5424.25,0.9433298,149.018
11082933,1.14,1.3071818,5830.5,0.8291502,215.819
11082989,0.91,0.8281132,5336,0.9936838,154.199
11083008,0.921,1.077577,5460,0.92696667,172.856
11083025,1.043,1.1639366,5960.6665,0.77974033,114.924
11083030,0.976,0.9607101,5633.4165,0.8926077,126.273
11083088,1.005,1.1573927,5954,0.76420593,44.178
11086830,1.236,1.6291397,6363.75,0.6813164,108.52
11086841,0.696,0.7837883,4863.915,1.3461084,192.124
11086874,1.29,1.4777933,5434.5,0.9203329,203.667
11086878,1.053,1.2554276,5413.25,0.94066715,130.5
11086906,1.061,0.9937611,5356,0.97541714,58.486
11086969,0.955,1.2149402,5352,0.9924345,169.493
11093133,0.879,0.90138066,5850.5,0.80400753,33.466
11093228,0.913,0.7199793,4783.7427,1.2341738,55.105
11093325,1.099,1.152466,5635,0.8747854,190.849
11093406,1.066,0.9642437,5788.3335,0.8450527,213.665
11093538,1.102,0.94856524,5748,0.87154007,213.288
11122057,0.919,0.8201834,5150.7,1.0688963,208.403
11122061,0.785,0.6050107,4927.5767,1.2470045,239.214
11122078,1.036,1.0167439,5802.6665,0.8763685,193.787
11122096,1.022,1.2923614,5753,0.8159466,159.94
11127629,0.711,0.6059966,4923.01,1.3462944,137.017
11127739,0.952,0.90443087,5380.5,0.9403448,156.826
11127791,0.922,0.89284784,5391.1304,0.93113613,107.087
11127804,0.931,0.97423357,5412.5,0.93184376,107.055
11134447,0.892,1.1093769,5155.1553,1.0596609,222.555
11134461,0.833,0.7814461,5329,1.0236712,118.504
11134473,0.977,1.2754848,5366,0.9835005,269.89
11134479,1.037,0.9460816,5744.5,0.87141705,125.108
11134502,0.91,1.3171533,5475.6665,0.9056835,165.239
11134573,1.016,1.0139211,5493.25,0.92525387,198.485
11137989,0.89,0.8925594,5073.255,1.0711517,102.6
11137995,0.916,0.827474,5334.25,0.9996195,405.834
11138155,0.976,1.168981,5492.75,0.89599323,138.894
11138175,1.1,1.5985651,5867,0.7873831,63.8
11296117,0.68,0.76388264,4454.7935,1.5404663,59.012
11296182,0.84,1.166028,5332,0.9522152,121.811
11296205,0.906,1.1314372,5848.6665,0.79393196,84.188
11296220,1.05,0.9224855,5775.3335,0.8501282,121.27
11296251,0.628,0.74551183,4909.75,1.1951551,134.193
11296368,1.109,1.2306278,5505.29,0.90514755,168.674
11296375,1.042,0.88207287,5345,0.9755211,186.15
11299879,0.894,0.8673951,4945.403,1.1562366,163.795
11300316,0.808,0.6875919,4966.87,1.1594362,62.944
11300338,0.903,0.75190693,5109,1.0276499,204.967
11300346,1.095,1.6879172,5805,0.80690384,114.066
11302187,1.019,1.0607293,5374,0.96855545,174.008
11302221,0.917,1.2717017,5298.4,1.0063334,131.713
11302230,0.947,1.1416116,5374.3335,0.9558201,185.869
11152308,1,0.9541896,5498,0.9275284,136.426
11152417,0.95,0.89093035,5400.6665,0.94315815,113.32
11152463,0.912,1.0431762,5496.6665,0.8971729,51.659
11152495,0.886,0.8313927,5076,1.0422926,300.033
11152511,0.883,1.303433,5093.66,1.0234098,69.318
11178143,1.079,1.3563541,5829.25,0.8248091,104.846
11178155,0.987,0.99332476,5434.6665,0.90875435,198.129
11178166,0.931,1.0603596,5098.31,1.0551119,284.703
11178331,0.796,0.83261496,5374,0.971611,108.004
11178343,0.877,0.82966304,4999.08,1.1908207,217.178
11178353,1.057,1.193726,5347.3335,0.983304,207.879
11182902,0.861,0.6974426,5043.0273,1.2202129,217.22
11182925,1.035,1.2967068,5784.5,0.8324461,139.838
11182997,1.036,1.0294355,5399.6,0.9058466,212.125
11183050,0.793,0.7088547,4787.07,1.3248377,252.649
11183052,1.039,1.462355,6032,0.7900181,49.626
11183120,0.832,0.9288186,5032.25,1.1026878,103.869
11183145,0.894,1.0969416,5499.3867,0.90394783,129.055
11183195,0.68,0.9704475,5037.08,1.1896305,218.397
11189908,1.114,1.142603,5422,0.9350195,104.983
11189912,0.995,1.0154903,5868.5,0.788373,32.668
11190012,1.226,1.3444735,5782,0.85383224,124.093
11190040,0.886,0.85428464,5296,1.0133753,178.745
11190062,1.086,0.8980194,5398.6665,0.9638872,210.601
11190063,1.001,1.1117458,5439.6665,0.9212513,164.696
11190111,1.135,1.0494843,5758.3335,0.8513775,119.518
11196121,0.96,1.3376818,6322.8164,0.71001434,58.173
11196146,0.961,0.84896004,5367,0.9695511,150.219
11196226,1.06,1.6600227,6114,0.73424625,39.135
11196252,0.938,0.9278365,5487.5,0.94048023,54.062
11199540,0.842,1.2887213,5796,0.8183794,134.731
11199572,1.348,1.3081262,6152.6665,0.7245083,57.032
11199584,0.903,0.929305,4857.2227,1.1925926,288.349
11199598,1.117,1.1373657,5444.6665,0.9270477,209.418
11199607,1.274,1.9347945,6346,0.67621136,35.96
11199608,1.021,1.4348744,5467.25,0.8969765,229.689
11199686,1.019,1.2168903,5099.713,1.058423,248.927
11199764,1.356,2.0002944,6720,0.6322117,34.325
11199772,1.237,1.4141376,6132,0.7243738,162.11
11231211,1.033,1.4685856,5673,0.8725643,154.878
11231339,1.045,0.99841964,5621,0.8885746,186.367
11231362,0.587,0.6530109,4383.75,1.509511,177.622
11231375,1.019,0.9561959,5315,0.99055004,87.626
11231419,0.945,0.79619575,5011,1.1014318,133.288
11235197,0.973,1.4244262,5759.2,0.8330412,110.532
11235225,0.968,1.1821333,5374.6665,0.95592976,156.763
11235257,0.928,0.8851465,5324,0.99106884,92.141
11235265,1.143,1.0796739,5761.25,0.85603046,126.541
11235352,0.892,0.9589466,5420.115,1.053462,227.115
11235394,1.253,1.7939339,5884.5,0.77392673,82.435
11235421,0.984,0.97452015,5329,1.0142412,189.209
11235426,0.942,1.1410292,5751.5,0.8661995,35.696
11241486,1.083,1.4800506,5829,0.8150301,67.273
11241491,0.947,1.3331108,5722.41,0.88232136,145.537
11241498,1.109,1.3674357,5759.25,0.861784,160.229
11241531,0.745,0.7048862,4889.2524,1.2074347,244.431
11241551,1.198,1.1371027,5954,0.7705717,100.387
11241560,0.775,0.7602479,4876.5,1.2188768,178.096
11241638,0.91,0.8918692,5136.99,1.0325661,198.422
11241661,0.982,1.0860959,5409,0.94149685,139.971
11244846,0.978,0.85733217,5110.5,1.0557241,150.74
11244945,1.047,1.720324,6352.3335,0.6728153,45.841
11250684,0.973,1.5524023,5800.6665,0.8222475,78.003
11250753,0.797,0.63344914,4984,1.3251476,251.744
11250801,0.869,0.8938729,5240.59,1.0306396,230.755
11250822,0.937,1.0488241,5070.1724,1.0475883,212.936
11250823,1.133,1.1858296,6680,0.684947,45.922
11255419,1.105,1.5112575,5792,0.8052311,146.529
11255615,1.054,1.6844828,6041.4,0.6882324,23.049
11255655,0.735,0.85766166,4977,1.1242352,138.5
11285566,1.02,1.1319458,5882,0.8097782,130.624
11285578,0.903,1.1396866,5761,0.8569784,115.238
