# num_targets_sim_pass_one: 8000
# max_incl_sys: 0.0
# log_rate_clusters: -0.10536051565782628
# max_clusters_in_sys: 10
# log_rate_planets_per_cluster: 0.6418538861723947
# max_planets_in_clusters: 10
# power_law_P: -0.5
# min_period: 3.0
# max_period: 300.0
# power_law_r1: -1.0
# power_law_r2: -4.0
# break_radius (R_earth): 3.0
# min_radius (R_earth): 0.5
# max_radius (R_earth): 10.0
# f_high_incl: 0.5
# sigma_incl: 8.0
# sigma_incl_near_mmr: 1.0
# sigma_hk: 0.01
# num_mutual_hill_radii: 8.0
# mr_model: Ning2018_table
# sigma_log_radius_in_cluster: 0.25
# sigma_logperiod_per_pl_in_cluster: 0.15
#
target_id star_id star_mass star_radius num_planets
375.0 3.0 0.939 0.99589604 5.0
376.0 16743.0 0.734 1.2317033 0.0
377.0 14471.0 0.688 0.62855417 0.0
378.0 50439.0 0.967 0.93992704 0.0
379.0 45003.0 0.724 0.7026565 0.0
380.0 66468.0 0.84 0.8664089 2.0
381.0 21999.0 0.966 0.71413106 0.0
382.0 39181.0 1.153 1.2509251 3.0
383.0 45818.0 1.151 1.401354 4.0
384.0 44344.0 0.993 0.996034 0.0
385.0 67554.0 1.104 1.3198695 0.0
386.0 7393.0 0.865 0.9154979 3.0
387.0 68035.0 0.714 0.57933784 1.0
388.0 79767.0 0.642 0.76183856 5.0
389.0 73802.0 1.108 0.96657383 1.0
390.0 10844.0 1.045 1.420369 4.0
391.0 1403.0 1.086 1.6246709 0.0
392.0 3433.0 0.743 0.72325027 4.0
393.0 41431.0 0.892 1.0066528 0.0
394.0 34724.0 0.841 1.1207547 1.0
395.0 28420.0 1.601 1.6060832 5.0
396.0 10115.0 0.979 0.9074552 0.0
397.0 31897.0 0.717 0.7074073 4.0
398.0 13543.0 0.648 0.6651771 8.0
399.0 51415.0 0.898 1.1300803 1.0
400.0 11016.0 0.73 0.75773627 0.0
401.0 23519.0 1.437 1.4136527 0.0
402.0 46025.0 0.941 0.8772636 1.0
403.0 60339.0 0.799 0.6943961 6.0
404.0 65941.0 0.948 0.96700627 0.0
405.0 54374.0 0.79 0.6782772 0.0
406.0 15453.0 0.608 0.73564386 5.0
