# num_targets_sim_pass_one: 79935
# max_incl_sys: 0.0
# log_rate_clusters: 0.12367248256119534
# max_clusters_in_sys: 10
# log_rate_planets_per_cluster: 1.347315158866662
# max_planets_in_clusters: 15
# power_law_P: 1.1883664927664044
# min_period: 3.0
# max_period: 300.0
# power_law_r1: -1.1317794627835172
# power_law_r2: -5.2719759797133525
# break_radius (R_earth): 3.0
# min_radius (R_earth): 0.5
# max_radius (R_earth): 10.0
# f_high_incl: 0.3390101560746843
# sigma_incl: 53.30882116108512
# sigma_incl_near_mmr: 1.2508886718384533
# sigma_hk: 0.044393556981468435
# num_mutual_hill_radii: 8.0
# mr_model: Ning2018_table
# sigma_log_radius_in_cluster: 0.3037083583783532
# sigma_logperiod_per_pl_in_cluster: 0.2270548091861149
#
target_id,star_id,star_mass,star_radius,num_planets
486.0,63725.0,0.924,0.89551723,0.0
487.0,62119.0,0.917,1.200668,4.0
488.0,33255.0,0.837,0.8366556,0.0
489.0,33532.0,0.98,1.1548094,1.0
490.0,29061.0,1.004,0.92670566,5.0
491.0,48973.0,0.948,1.2645625,4.0
492.0,60189.0,0.752,0.69223994,0.0
493.0,6122.0,1.095,1.2837591,0.0
494.0,14758.0,1.151,1.3914133,0.0
495.0,70052.0,1.105,1.1726117,4.0
496.0,10609.0,1.05,1.2706953,5.0
497.0,32557.0,0.86,0.88912845,0.0
498.0,29967.0,0.953,1.3415821,0.0
499.0,15566.0,0.773,0.63862854,4.0
500.0,52314.0,0.943,0.9992668,5.0
501.0,67921.0,0.981,0.90854895,0.0
502.0,53573.0,1.005,1.0827779,5.0
503.0,37751.0,0.992,1.0330664,0.0
504.0,7840.0,0.829,0.9253289,5.0
505.0,67024.0,0.996,0.9728799,0.0
506.0,12157.0,1.079,1.1981895,3.0
507.0,45714.0,0.944,0.7940438,2.0
508.0,746.0,0.981,1.4947723,0.0
509.0,70337.0,1.043,1.1801779,0.0
510.0,66788.0,0.855,1.0137799,6.0
511.0,15464.0,1.102,1.5194918,5.0
512.0,19521.0,1.133,1.1871705,0.0
513.0,10039.0,0.751,0.64055926,4.0
514.0,908.0,0.91,0.81016713,4.0
515.0,41313.0,0.893,0.9080837,4.0
516.0,79385.0,1.009,1.0584412,5.0
517.0,13357.0,1.126,1.2736574,7.0
518.0,23672.0,0.88,0.91343004,4.0
519.0,79479.0,1.341,1.6475942,4.0
520.0,21888.0,0.961,1.0317551,7.0
521.0,16874.0,0.938,0.95417994,2.0
522.0,68926.0,1.07,1.1270701,4.0
523.0,6427.0,0.831,0.7871075,2.0
524.0,1952.0,0.747,0.83808506,0.0
525.0,14172.0,0.774,0.79616505,0.0
526.0,51707.0,0.805,0.5824667,1.0
527.0,26034.0,0.847,0.8733155,4.0
528.0,11555.0,0.986,0.95854366,3.0
529.0,13593.0,0.923,0.8746117,3.0
530.0,11142.0,1.019,0.9436386,5.0
531.0,33629.0,0.961,1.0500453,2.0
532.0,26368.0,0.955,0.8991259,4.0
533.0,65399.0,0.851,0.5811022,6.0
534.0,23562.0,0.801,0.7599019,0.0
535.0,12933.0,1.035,1.1110003,1.0
536.0,58593.0,1.065,1.2481596,0.0
537.0,29822.0,0.69,0.9512715,5.0
